Date,Day,ADR Model,ADR Conf,ADR Sess,ADR Mid Trans,ADR Mid Box,ADR Mid Session,ODR Model,ODR BOX,ODR CONFO,ODR TRUERUE,ODR Confirmation Time,ODR Max Ext,ODR Max Ret,odr_false_conf_time,odr_end_of_session_SD,ODR END OF SESSION LOCATION,ODR Mid Trans,ODR Mid Box,ODR Mid Session,RDR Model,RDR BOX,RDR IDR MID,RDR DR MID,RDR Conf,RDR Sess,ADR MID RDR Trans,ADR MID RDR BOX,ADR MID RDR SESSION
2009-07-13,Monday,UXP,Long,FALSE,intact,intact,broken,DXP,GREEN,Long,TRUE,04:00,2.8378,-0.6486,,2.6216,above,broken,broken,broken,RX,RED,-1.45,-1.29,Long,TRUE,intact,intact,intact
2009-07-14,Tuesday,UXP,Long,TRUE,intact,intact,intact,UX,GREEN,Long,TRUE,04:30,1.6222,-0.7556,,0.5556,above,broken,broken,broken,UX,RED,0.29,0.31,Short,TRUE,intact,intact,broken
2009-07-15,Wednesday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Short,TRUE,04:25,1.55,-0.95,,0.6,below,broken,broken,broken,UX,GREEN,-1.48,-1.41,Short,FALSE,intact,intact,intact
2009-07-16,Thursday,UXP,Short,TRUE,broken,intact,intact,DXP,RED,Short,TRUE,04:00,1.6571,-0.1714,,1.4857,below,intact,intact,broken,DXP,GREEN,0.77,1.11,Long,TRUE,intact,intact,broken
2009-07-17,Friday,UXP,Short,TRUE,intact,intact,broken,DXP,GREEN,Long,FALSE,06:20,0.697,-2.2424,08:15,-1.1818,below,broken,intact,intact,UXP,GREEN,4.71,4.69,Long,TRUE,broken,intact,intact
2009-07-20,Monday,RC,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:15,0.9318,-0.5227,,-0.3864,inside,broken,broken,broken,U,RED,-0.44,-0.4,Short,TRUE,intact,intact,broken
2009-07-21,Tuesday,UX,Short,TRUE,intact,intact,broken,DXP,GREEN,Long,TRUE,04:00,2.5814,-0.2791,,2.4419,above,intact,intact,broken,UXP,RED,2.2,2.13,Short,TRUE,intact,intact,broken
2009-07-22,Wednesday,DXP,Long,TRUE,intact,broken,broken,RX,RED,Short,TRUE,04:40,0.9722,-0.9444,,0.5,below,intact,intact,broken,DX,GREEN,1.09,1.25,Long,TRUE,intact,intact,broken
2009-07-23,Thursday,UXP,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,05:45,2.381,-0.0476,,1.0476,below,intact,broken,intact,RX,GREEN,-0.53,-0.55,Long,TRUE,broken,broken,intact
2009-07-24,Friday,UXP,Short,FALSE,intact,intact,intact,UXP,GREEN,Long,FALSE,04:00,2.35,-2.3,07:45,-1.25,below,broken,broken,broken,RX,GREEN,-0.71,-0.56,Long,TRUE,intact,broken,broken
2009-07-27,Monday,UXP,Long,TRUE,intact,intact,intact,UXP,RED,Short,TRUE,06:10,1.6429,-0.8214,,1.5357,below,broken,intact,broken,DXP,RED,1.48,1.37,Short,TRUE,intact,broken,broken
2009-07-28,Tuesday,RC,Long,FALSE,intact,intact,broken,UXP,GREEN,Short,TRUE,04:35,8.1429,0.5,,7.8571,below,intact,intact,intact,DXP,RED,10.92,11.1,Neutral,Neutral,intact,intact,intact
2009-07-29,Wednesday,RC,Long,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,04:45,0.6364,-1.0227,,-0.8864,inside,broken,intact,intact,DXP,RED,0.73,0.68,Short,TRUE,intact,intact,intact
2009-07-30,Thursday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Short,FALSE,04:40,0.129,-3.9677,05:00,-3.3871,above,intact,intact,intact,UXP,GREEN,-5.21,-5.09,Long,TRUE,intact,intact,intact
2009-07-31,Friday,UXP,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,04:10,1.5932,-0.3051,,-0.0678,below,intact,intact,broken,DXP,GREEN,0.68,0.79,Long,TRUE,broken,broken,intact
2009-08-03,Monday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,07:20,1.1636,-0.0545,,0.8727,above,intact,intact,intact,UXP,GREEN,1.2,1.24,Long,TRUE,intact,intact,intact
2009-08-04,Tuesday,DX,Long,FALSE,broken,intact,intact,DX,RED,Short,TRUE,04:15,1,-0.2,,0.8667,below,broken,broken,broken,RX,RED,-0.57,-0.5,Long,TRUE,broken,broken,broken
2009-08-05,Wednesday,UXP,Short,FALSE,intact,intact,broken,DXP,RED,Short,FALSE,04:00,0.6061,-2.0606,07:30,-0.5758,inside,broken,broken,broken,D,RED,0.68,0.69,Short,FALSE,intact,intact,broken
2009-08-06,Thursday,UXP,Long,FALSE,broken,intact,broken,UXP,GREEN,Short,TRUE,05:30,0.2464,-0.4638,,-0.3188,inside,broken,intact,broken,DX,RED,0.93,0.98,Long,TRUE,broken,broken,broken
2009-08-07,Friday,UXP,Short,TRUE,broken,broken,intact,DX,RED,Short,TRUE,04:10,1,-0.8049,,-0.122,inside,broken,broken,broken,RX,RED,-0.83,-0.47,Short,TRUE,broken,broken,broken
2009-08-10,Monday,DXP,Short,FALSE,broken,broken,broken,UXP,GREEN,Short,TRUE,05:40,0.5745,-0.8085,,0.0213,inside,broken,broken,broken,UX,GREEN,-1.11,-1.16,Short,TRUE,broken,intact,broken
2009-08-11,Tuesday,DXP,Long,FALSE,intact,intact,broken,UXP,GREEN,Short,TRUE,04:05,3.9,-1.6,,-0.8,inside,broken,intact,intact,DXP,RED,15.6,15.8,Neutral,Neutral,broken,intact,intact
2009-08-12,Wednesday,RC,Short,TRUE,intact,intact,broken,DXP,GREEN,Long,TRUE,04:00,1.8529,-0.5882,,1.7647,above,intact,intact,intact,UXP,GREEN,3.86,3.58,Neutral,Neutral,broken,intact,intact
2009-08-13,Thursday,RC,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:00,8.3333,-1.6667,,6.6,above,broken,broken,broken,RX,RED,-2.25,-2.47,Long,TRUE,intact,broken,broken
2009-08-14,Friday,UXP,Long,FALSE,intact,intact,intact,DXP,GREEN,Long,FALSE,04:00,1.5,-1.9,06:10,-0.1,inside,broken,intact,intact,DXP,RED,-4.96,-5.38,Short,TRUE,intact,intact,intact
2009-08-17,Monday,DXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:00,4.2353,0.2941,,2.0588,below,broken,intact,broken,DXP,RED,4.64,4.21,Long,TRUE,intact,intact,intact
2009-08-18,Tuesday,UXP,Long,FALSE,broken,intact,intact,UX,GREEN,Long,FALSE,04:10,1.1923,-1.5385,08:20,-1.1154,below,intact,broken,broken,RX,GREEN,-1.43,-2.1,Long,TRUE,broken,broken,intact
2009-08-19,Wednesday,UXP,Long,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,08:15,0.7727,-0.1061,,0.4242,below,intact,broken,intact,U,GREEN,-0.9,-0.76,Long,TRUE,intact,intact,broken
2009-08-20,Thursday,UXP,Short,FALSE,broken,broken,intact,RX,GREEN,Short,TRUE,04:20,3.4783,0.1304,,1.4348,below,intact,intact,intact,DXP,GREEN,1.21,1.41,Short,TRUE,intact,intact,intact
2009-08-21,Friday,DXP,Short,TRUE,intact,broken,broken,DX,GREEN,Long,TRUE,06:00,2.62,0.26,,2.58,above,intact,intact,intact,UXP,GREEN,2.46,2.49,Short,TRUE,intact,intact,intact
2009-08-24,Monday,DX,Long,TRUE,intact,broken,broken,U,GREEN,Short,TRUE,05:30,0.8605,-0.6279,,-0.2558,inside,broken,intact,broken,UXP,RED,-1.45,-1.41,Short,TRUE,broken,intact,broken
2009-08-25,Tuesday,DXP,Long,FALSE,broken,intact,broken,DX,GREEN,Long,TRUE,05:35,1.9643,-0.1071,,1.1786,above,intact,broken,broken,RX,RED,0.71,0.98,Short,TRUE,intact,broken,broken
2009-08-26,Wednesday,DXP,Short,FALSE,intact,intact,broken,UXP,GREEN,Short,TRUE,07:20,1.4151,0.1698,,0.6792,below,intact,intact,intact,DXP,RED,2.03,2.09,Long,TRUE,broken,intact,broken
2009-08-27,Thursday,UXP,Short,TRUE,intact,broken,intact,DX,GREEN,Short,TRUE,05:45,1.5833,-0.4583,,0.0833,inside,broken,intact,broken,DXP,RED,3.85,3.77,Long,TRUE,broken,intact,broken
2009-08-28,Friday,UXP,Long,FALSE,broken,broken,broken,UX,GREEN,Long,TRUE,05:00,2.05,-0.9,,-0.05,inside,broken,broken,broken,RX,RED,0.12,-0.25,Short,TRUE,broken,broken,broken
2009-08-31,Monday,RC,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,TRUE,04:05,6.75,0.1,,6.65,below,intact,intact,intact,DXP,RED,8.57,8.67,Short,TRUE,intact,intact,intact
2009-09-01,Tuesday,DXP,Long,TRUE,intact,intact,broken,UXP,GREEN,Short,TRUE,04:25,3.08,-0.68,,0.64,below,intact,broken,broken,RX,GREEN,-1.51,-1.32,Short,TRUE,broken,intact,broken
2009-09-02,Wednesday,DXP,Long,TRUE,intact,broken,broken,UX,RED,Short,FALSE,04:00,0.58,-1.32,06:30,-0.12,inside,intact,intact,broken,DXP,RED,0.66,0.78,Short,FALSE,broken,intact,broken
2009-09-03,Thursday,UXP,Short,TRUE,broken,intact,intact,UXP,GREEN,Long,TRUE,04:30,0.64,-0.82,,-0.44,inside,broken,broken,intact,DX,RED,-1.56,-1.43,Short,TRUE,broken,broken,broken
2009-09-04,Friday,RC,Short,FALSE,broken,intact,intact,UXP,GREEN,Long,TRUE,04:45,1.0556,-1.3889,,-0.1111,inside,broken,intact,intact,DXP,GREEN,-4.62,-4.42,Long,TRUE,broken,intact,broken
2009-09-08,Tuesday,RC,,,intact,intact,intact,UXP,GREEN,Long,TRUE,04:00,2.7429,0.0286,,2.4857,above,intact,intact,intact,UXP,GREEN,4.12,3.9,Long,TRUE,intact,intact,intact
2009-09-09,Wednesday,UXP,Short,FALSE,broken,broken,broken,D,GREEN,Short,FALSE,06:50,0.525,-2.75,07:45,-2.325,above,intact,intact,broken,UX,GREEN,-1.94,-1.99,Long,TRUE,intact,broken,broken
2009-09-10,Thursday,RC,Long,TRUE,intact,intact,broken,UXP,GREEN,Short,TRUE,05:35,2.5,0.5714,,1.9286,below,intact,intact,broken,DXP,GREEN,1.87,2.23,Long,TRUE,broken,broken,broken
2009-09-11,Friday,UX,Long,TRUE,intact,broken,broken,UX,GREEN,Short,TRUE,04:10,1.9231,-0.3846,,1.1538,below,broken,broken,broken,U,RED,-1.35,-0.89,Short,TRUE,broken,broken,broken
2009-09-14,Monday,DXP,Short,TRUE,intact,broken,broken,D,GREEN,Long,TRUE,04:00,0.283,-0.7925,,-0.1132,inside,broken,intact,broken,UX,GREEN,0.45,0.5,Neutral,Neutral,broken,broken,broken
2009-09-15,Tuesday,RC,Short,TRUE,intact,intact,broken,DXP,GREEN,Long,TRUE,04:05,3.6522,-0.3478,,3.5217,above,intact,intact,broken,UXP,RED,3.43,3.45,Short,FALSE,intact,intact,broken
2009-09-16,Wednesday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Short,TRUE,04:35,0.5526,-0.8158,,0,inside,broken,broken,broken,RX,RED,-0.61,-0.69,Long,TRUE,intact,intact,intact
2009-09-17,Thursday,UXP,Short,FALSE,intact,broken,broken,RX,RED,Long,FALSE,04:00,1.087,-2.4783,07:55,-0.9565,below,intact,broken,broken,U,GREEN,0.82,0.43,Neutral,Neutral,intact,broken,broken
2009-09-18,Friday,RC,Long,FALSE,intact,intact,intact,DXP,RED,Short,FALSE,04:00,2.3043,-1.913,07:55,-1.0435,inside,broken,broken,broken,RX,RED,-1.08,-1.16,Neutral,Neutral,broken,broken,broken
2009-09-21,Monday,RC,Long,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,04:35,7.5882,0.6471,,6.4118,below,intact,intact,intact,DXP,RED,10.26,10.05,Short,TRUE,intact,intact,intact
2009-09-22,Tuesday,RC,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,05:40,2,0.0233,,1.7442,above,intact,intact,intact,UXP,RED,1.63,1.62,Long,TRUE,intact,intact,intact
2009-09-23,Wednesday,RC,Short,TRUE,broken,broken,broken,D,GREEN,Long,FALSE,04:05,0.2564,-1.5897,06:15,-0.7692,inside,broken,broken,intact,DX,RED,-2.02,-1.83,Short,TRUE,broken,intact,intact
2009-09-24,Thursday,DXP,Long,FALSE,broken,broken,broken,U,RED,Short,TRUE,04:10,1.0857,-0.8571,,-0.4286,inside,broken,intact,intact,DXP,RED,3.8,4.3,Short,TRUE,broken,intact,intact
2009-09-25,Friday,DXP,Long,TRUE,intact,broken,broken,U,GREEN,Long,FALSE,06:00,0.4884,-1.7907,08:15,-0.9767,inside,intact,broken,broken,UX,GREEN,0.4,0.29,Short,TRUE,broken,broken,broken
2009-09-28,Monday,RC,Short,TRUE,intact,intact,intact,DXP,RED,Short,FALSE,04:10,0.1778,-1.5778,07:25,-1.5778,above,broken,intact,intact,UXP,GREEN,-1.95,-1.88,Long,TRUE,intact,broken,broken
2009-09-29,Tuesday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,05:20,2.1852,-0.2593,,1.1111,below,intact,broken,broken,DX,GREEN,1.09,1.25,Long,TRUE,intact,intact,broken
2009-09-30,Wednesday,RC,Long,TRUE,intact,intact,intact,UXP,RED,Short,FALSE,04:30,0.8125,-5.5,05:00,-1.125,inside,broken,broken,broken,D,RED,1.87,1.87,Long,TRUE,intact,broken,broken
2009-10-01,Thursday,UXP,Short,TRUE,broken,broken,intact,D,GREEN,Short,TRUE,04:20,1.1429,-0.6,,-0.0286,below,broken,intact,broken,UX,GREEN,-1.98,-1.85,Short,TRUE,broken,broken,broken
2009-10-02,Friday,DX,Neutral,Neutral,intact,intact,intact,DXP,RED,Short,TRUE,07:05,0.5714,-0.8929,,-0.6071,inside,broken,broken,broken,RX,GREEN,0.19,0.48,Neutral,Neutral,intact,broken,intact
2009-10-05,Monday,RC,Long,TRUE,intact,broken,broken,U,RED,Short,TRUE,06:35,1.1837,0.2857,,1.1224,below,intact,intact,broken,DXP,RED,0.97,0.97,Short,FALSE,intact,intact,broken
2009-10-06,Tuesday,UXP,Short,FALSE,intact,intact,intact,UXP,GREEN,Long,TRUE,05:05,1.1707,-0.439,,0.2439,above,broken,broken,broken,UXP,GREEN,1.01,0.68,Short,TRUE,intact,intact,intact
2009-10-07,Wednesday,RC,Short,FALSE,broken,broken,broken,DX,RED,Short,TRUE,07:25,0.6296,-0.7037,,-0.4074,inside,broken,broken,broken,RX,GREEN,-0.21,-0.15,Short,TRUE,intact,broken,broken
2009-10-08,Thursday,DXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Short,TRUE,04:30,0.5,-0.8571,,-0.3929,inside,broken,intact,broken,DXP,GREEN,2.08,2.21,Long,TRUE,broken,broken,broken
2009-10-09,Friday,UXP,Short,TRUE,intact,broken,broken,RX,GREEN,Neutral,NeuTRUEral,,,,,-1.0217,inside,broken,intact,broken,UX,GREEN,-0.5,-0.55,Short,FALSE,broken,intact,broken
2009-10-12,Monday,UXP,Short,FALSE,broken,broken,broken,DX,Neutral,Long,TRUE,04:55,3.3333,0.1333,,2.4333,above,intact,intact,intact,UXP,RED,3.84,3.91,Short,TRUE,intact,intact,intact
2009-10-13,Tuesday,DXP,Short,TRUE,broken,intact,intact,UXP,GREEN,Long,TRUE,04:10,2.5758,0,,1.5455,above,intact,broken,broken,RX,RED,-0.51,-0.61,Long,TRUE,intact,broken,intact
2009-10-14,Wednesday,UXP,Long,TRUE,intact,intact,broken,UX,RED,Short,FALSE,04:35,1.0833,-1.7917,06:55,-0.2917,inside,broken,broken,broken,UX,GREEN,-1.69,-1.59,Short,TRUE,broken,intact,broken
2009-10-15,Thursday,UXP,Long,TRUE,broken,intact,intact,DXP,GREEN,Long,FALSE,04:00,1.0769,-6.3846,05:40,-3.3846,below,intact,broken,broken,D,RED,-1.47,-1.7,Short,FALSE,intact,intact,broken
2009-10-16,Friday,UXP,Long,FALSE,broken,broken,broken,RX,GREEN,Short,TRUE,04:40,2.6786,0.3214,,1.75,below,broken,intact,broken,DXP,RED,2.01,1.94,Long,TRUE,intact,intact,broken
2009-10-19,Monday,UXP,Short,TRUE,broken,broken,broken,UX,GREEN,Short,TRUE,04:15,3.4762,-0.0476,,2.0952,below,intact,intact,broken,DXP,GREEN,1.8,1.45,Long,TRUE,intact,broken,broken
2009-10-20,Tuesday,UXP,Long,TRUE,intact,broken,broken,RX,RED,Short,TRUE,04:35,0.5556,-0.7111,,-0.4222,inside,broken,broken,intact,DX,RED,0.8,0.81,Short,TRUE,broken,broken,intact
2009-10-21,Wednesday,DXP,Short,FALSE,broken,intact,broken,UXP,GREEN,Short,TRUE,04:05,7.625,1.3125,,6,below,intact,broken,broken,DX,GREEN,0.71,1.03,Long,TRUE,intact,broken,broken
2009-10-22,Thursday,UXP,Long,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,04:00,2,-1.2059,,-0.5588,inside,broken,broken,broken,RX,GREEN,-0.76,-0.71,Short,FALSE,broken,broken,broken
2009-10-23,Friday,UXP,Short,FALSE,broken,broken,broken,RX,RED,Short,TRUE,04:15,0.7,-0.8667,,0.1,inside,broken,broken,intact,DX,RED,1.58,1.76,Neutral,Neutral,broken,broken,intact
2009-10-26,Monday,DXP,Short,FALSE,intact,intact,intact,UXP,RED,Long,TRUE,04:05,3.1333,-1,,1.4667,above,intact,intact,broken,UXP,GREEN,7.29,7.49,Short,TRUE,intact,intact,broken
2009-10-27,Tuesday,DXP,Neutral,Neutral,intact,intact,broken,UX,RED,Short,FALSE,04:20,1.625,-3,06:10,0.5625,below,broken,broken,broken,RX,GREEN,0.96,1.96,Long,TRUE,broken,broken,broken
2009-10-28,Wednesday,UXP,Short,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,04:00,4,0.5,,1.3125,below,intact,intact,intact,DXP,RED,3.09,4.25,Short,TRUE,intact,intact,intact
2009-10-29,Thursday,DXP,Long,TRUE,broken,broken,intact,UX,GREEN,Long,TRUE,04:15,1.8621,-0.069,,0.2414,above,intact,intact,intact,UXP,GREEN,4.58,4.72,Long,TRUE,intact,intact,intact
2009-10-30,Friday,UXP,Neutral,Neutral,intact,intact,intact,DX,RED,Short,TRUE,04:00,3.0952,0,,1.8571,below,intact,intact,intact,DXP,RED,3.92,4.16,Short,TRUE,intact,intact,intact
2009-11-02,Monday,DXP,Long,TRUE,intact,intact,intact,UX,GREEN,Long,TRUE,04:00,0.9143,-0.3143,,-0.2429,inside,broken,broken,broken,U,GREEN,0,-0.6,Long,TRUE,intact,broken,broken
2009-11-03,Tuesday,RC,Long,FALSE,intact,intact,intact,DXP,RED,Short,TRUE,04:20,2.6957,-0.3478,,0.913,below,intact,intact,broken,DXP,GREEN,2,1.84,Long,TRUE,intact,intact,broken
2009-11-04,Wednesday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:50,0.6618,-0.3235,,0.5294,above,intact,broken,broken,U,GREEN,-0.25,-0.14,Long,FALSE,intact,intact,intact
2009-11-05,Thursday,RC,Short,TRUE,intact,intact,broken,DX,RED,Long,TRUE,04:20,1.1935,-0.6774,,0.4194,above,intact,broken,broken,U,RED,-0.07,-0.07,Long,FALSE,broken,broken,broken
2009-11-06,Friday,RC,Long,TRUE,intact,intact,broken,UX,GREEN,Short,TRUE,06:10,2.0526,0.1053,,0.8158,below,intact,intact,intact,DXP,RED,4.73,4.59,Short,TRUE,intact,intact,intact
2009-11-09,Monday,RC,Long,TRUE,intact,intact,broken,UXP,RED,Short,TRUE,04:05,1.8621,-0.7241,,1.7241,below,broken,intact,intact,UXP,GREEN,-1.8,-1.78,Long,TRUE,broken,intact,intact
2009-11-10,Tuesday,U,Short,TRUE,intact,intact,broken,DXP,GREEN,Long,TRUE,04:25,1.8085,-0.3404,,1.4468,above,intact,intact,broken,UXP,GREEN,2.46,2.14,Short,TRUE,broken,intact,broken
2009-11-11,Wednesday,DXP,Short,FALSE,intact,broken,broken,D,Neutral,Long,TRUE,04:10,1.6129,0.0645,,0.8387,above,intact,intact,broken,UXP,GREEN,1.91,1.9,Short,TRUE,intact,intact,broken
2009-11-12,Thursday,DX,Short,TRUE,intact,intact,intact,DXP,GREEN,Short,TRUE,04:10,3.32,-0.16,,1.52,below,intact,intact,intact,DXP,RED,3.07,3.18,Short,TRUE,intact,intact,intact
2009-11-13,Friday,DXP,Long,TRUE,intact,intact,broken,UXP,GREEN,Long,FALSE,06:05,0.3659,-2.3659,07:20,-2.1951,below,intact,intact,intact,DXP,RED,-3.96,-3.79,Long,TRUE,broken,intact,broken
2009-11-16,Monday,UXP,Long,TRUE,intact,intact,intact,UXP,GREEN,Short,TRUE,05:25,1.5,-1.0556,,1.0556,below,intact,broken,intact,RX,GREEN,-2.06,-1.98,Long,TRUE,broken,broken,intact
2009-11-17,Tuesday,UXP,Short,TRUE,intact,intact,intact,DX,RED,Short,FALSE,05:15,1.1071,-1.4643,08:25,-1.3571,above,broken,broken,broken,RX,GREEN,-0.9,-1,Long,TRUE,broken,broken,broken
2009-11-18,Wednesday,UXP,Short,FALSE,broken,broken,intact,RX,GREEN,Long,TRUE,04:30,2.4762,0.381,,0.4286,above,broken,broken,broken,UX,GREEN,0.35,0.26,Long,FALSE,broken,broken,broken
2009-11-19,Thursday,DXP,Short,FALSE,broken,intact,intact,DXP,RED,Short,TRUE,06:35,0.75,-1.4643,,-0.7857,inside,broken,broken,intact,D,RED,1.26,1.14,Short,TRUE,broken,intact,intact
2009-11-20,Friday,DXP,Long,TRUE,broken,broken,intact,D,Neutral,Short,TRUE,04:30,3.9333,0.5333,,2.5,below,intact,intact,intact,DXP,GREEN,3.01,3.28,Long,TRUE,intact,intact,intact
2009-11-23,Monday,UXP,Long,TRUE,intact,intact,intact,UXP,RED,Long,TRUE,05:05,0.9412,-1.0588,,0.2353,above,intact,intact,broken,UXP,GREEN,6.58,6.7,Short,TRUE,intact,intact,broken
2009-11-24,Tuesday,DXP,Long,TRUE,intact,broken,broken,D,GREEN,Long,FALSE,05:30,0.5333,-1.6333,06:40,-0.1667,inside,broken,broken,intact,DXP,RED,-3.92,-3.36,Neutral,Neutral,broken,intact,intact
2009-11-25,Wednesday,RC,Short,FALSE,intact,intact,broken,UXP,GREEN,Short,TRUE,04:00,3,-0.5789,,-0.3684,inside,broken,intact,broken,DXP,RED,3.18,3.02,Long,TRUE,broken,broken,broken
2009-11-26,Thursday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,FALSE,05:00,0.3077,-1.7308,06:00,-0.3462,inside,broken,intact,intact,DX,RED,1.34,1.25,Short,TRUE,intact,intact,intact
2009-11-27,Friday,DX,Short,TRUE,intact,intact,intact,DXP,GREEN,Long,TRUE,04:15,0.7931,-0.1552,,0.0431,inside,broken,intact,intact,UXP,GREEN,0.46,0.31,Long,TRUE,intact,intact,broken
2009-11-30,Monday,UXP,Neutral,Neutral,broken,intact,broken,RC,RED,Short,TRUE,05:05,2.1111,-0.4444,,1.037,below,intact,broken,broken,DX,GREEN,2.01,2.11,Long,TRUE,intact,broken,broken
2009-12-01,Tuesday,UXP,Long,FALSE,broken,intact,intact,UXP,GREEN,Long,TRUE,04:05,3.6111,-0.4444,,2.0556,above,intact,intact,intact,UXP,RED,3.63,3.61,Long,TRUE,intact,intact,intact
2009-12-02,Wednesday,DX,Short,FALSE,broken,broken,intact,DX,RED,Short,TRUE,05:25,0.9091,-0.697,,-0.0303,inside,broken,broken,intact,DX,RED,0.49,0.49,Short,TRUE,intact,intact,intact
2009-12-03,Thursday,DXP,Short,FALSE,intact,intact,intact,UXP,GREEN,Short,TRUE,04:40,0.3,-1,,-0.725,inside,broken,intact,intact,DXP,RED,1.83,1.67,Neutral,Neutral,broken,broken,broken
2009-12-04,Friday,RC,Long,TRUE,intact,intact,broken,UXP,RED,Long,FALSE,04:00,0.48,-2.12,05:20,-0.76,inside,broken,intact,broken,UXP,RED,5.75,5.82,Short,TRUE,intact,intact,broken
2009-12-07,Monday,DXP,Short,TRUE,broken,intact,intact,DXP,RED,Short,TRUE,04:00,0.5789,-0.386,,0.2456,below,broken,intact,intact,DXP,GREEN,0.53,0.58,Long,FALSE,intact,intact,intact
2009-12-08,Tuesday,DX,Short,TRUE,intact,intact,intact,DXP,GREEN,Long,FALSE,04:30,0.5652,-3.2391,07:00,-3.0435,below,intact,intact,intact,DXP,RED,-2.55,-2.52,Short,FALSE,intact,intact,intact
2009-12-09,Wednesday,UX,Long,TRUE,broken,intact,intact,UXP,GREEN,Long,TRUE,05:05,1.1923,-0.8462,,-0.2692,inside,broken,intact,broken,DXP,GREEN,-2.24,-2.39,Long,FALSE,broken,broken,broken
2009-12-10,Thursday,DXP,Short,TRUE,intact,broken,broken,RX,GREEN,Short,TRUE,04:25,2.0833,-1.125,,-0.375,inside,broken,broken,broken,RX,RED,0.33,0.56,Short,TRUE,broken,broken,broken
2009-12-11,Friday,RC,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,04:30,0.7,-1.4,,-0.05,inside,broken,intact,intact,DXP,RED,-4.93,-5.23,Short,TRUE,broken,intact,intact
2009-12-14,Monday,DXP,Short,FALSE,intact,broken,broken,RX,GREEN,Long,FALSE,05:45,0.1304,-1.7391,07:35,-0.913,inside,broken,broken,broken,UX,GREEN,0.09,0.1,Long,TRUE,broken,broken,intact
2009-12-15,Tuesday,RC,Short,TRUE,intact,intact,broken,DXP,RED,Long,TRUE,04:00,2.0833,-0.9167,,1,above,intact,intact,intact,UXP,GREEN,3.93,3.87,Long,TRUE,broken,intact,intact
2009-12-16,Wednesday,UX,Short,TRUE,broken,broken,intact,UX,GREEN,Long,TRUE,04:15,0.9167,-0.4167,,-0.1389,inside,broken,broken,intact,UXP,GREEN,0.66,0.51,Long,TRUE,intact,intact,intact
2009-12-17,Thursday,UXP,Short,TRUE,intact,intact,intact,DXP,RED,Short,TRUE,04:00,2.6842,-0.7895,,1.8947,below,broken,broken,broken,RX,RED,-1,-0.79,Short,TRUE,intact,intact,intact
2009-12-18,Friday,RC,Long,TRUE,intact,intact,intact,UXP,GREEN,Long,TRUE,06:25,2.5789,0.1842,,1.4737,above,intact,intact,broken,UXP,RED,1.34,1.42,Short,TRUE,intact,intact,broken
2009-12-21,Monday,DXP,Short,TRUE,broken,broken,broken,D,RED,Long,TRUE,05:25,2.4444,0.1667,,1.2778,above,intact,intact,broken,UXP,GREEN,1.55,1.58,Short,TRUE,intact,intact,broken
2009-12-22,Tuesday,DXP,Long,TRUE,intact,intact,broken,UXP,GREEN,Short,TRUE,04:05,8.4167,-0.8333,,6.25,below,intact,intact,broken,DXP,RED,5.12,4.62,Short,FALSE,intact,intact,broken
2009-12-23,Wednesday,UXP,Short,TRUE,broken,broken,broken,UX,RED,Long,TRUE,04:20,0.9048,-1.0952,,0.4762,above,intact,intact,intact,UXP,GREEN,3.95,3.97,Long,TRUE,intact,intact,intact
2009-12-24,Thursday,UXP,Long,TRUE,intact,broken,broken,U,RED,Short,TRUE,06:45,1.0833,-0.5208,,0.4167,below,broken,broken,broken,U,GREEN,-0.91,-0.84,Long,TRUE,broken,broken,intact
2009-12-28,Monday,UXP,Long,TRUE,broken,broken,broken,DX,RED,Long,TRUE,04:10,2.1176,0.4118,,1.5882,above,intact,intact,intact,UXP,RED,4.38,4.41,Neutral,Neutral,intact,intact,intact
2009-12-29,Tuesday,DX,Short,TRUE,broken,broken,broken,UX,RED,Long,FALSE,04:30,1.6667,-4.5,06:40,-0.1667,inside,intact,broken,broken,RX,RED,-0.25,-0.04,Short,TRUE,intact,broken,broken
