Date,Day_of_Week,RDR_Trade_Direction,RDR_Confirmation_Candle,RDR_Confirmation_Candle_15min,RDR_Confirmation_Candle_30min,RDR_Box_STD,RDR_Max_EXT_Time,RDR_Max_EXT_Time_15min,RDR_Max_EXT_Time_30min,RDR_Max_RET_Time,RDR_Max_RET_Time_15min,RDR_Max_RET_Time_30min,RDR_M7_Time,RDR_M7_Time_15min,RDR_M7_Time_30min,RDR_RBC_Time,RDR_RBC_Time_15min,RDR_RBC_Time_30min,RDR_M7_Retrace,RDR_Max_Ext_STD,RDR_Max_Ret_STD,RDR_RBC_STD,RDR_Session_True,Confirmation_Size_STD
2018-05-14,Monday,Long,10:30:00,10:30:00,10:30:00,1.263157894736842,10:35:00,10:30:00,10:30:00,14:15:00,14:15:00,14:00:00,10:35:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,-0.05263157894736842,0.3157894736842105,-3.263157894736842,-0.15789473684210525,False,0.21052631578947367
2018-05-15,Tuesday,Short,13:55:00,13:45:00,13:30:00,-1.0689655172413792,15:25:00,15:15:00,15:00:00,14:35:00,14:30:00,14:30:00,14:35:00,14:30:00,14:30:00,10:35:00,10:30:00,10:30:00,-1.103448275862069,0.4827586206896552,-1.103448275862069,-1.5862068965517242,True,0.41379310344827586
2018-05-16,Wednesday,Long,12:00:00,12:00:00,12:00:00,0.6428571428571429,14:55:00,14:45:00,14:30:00,15:45:00,15:45:00,15:30:00,12:05:00,12:00:00,12:00:00,11:25:00,11:15:00,11:00:00,0.07142857142857142,1.25,-0.2857142857142857,-1.0357142857142858,True,0.14285714285714285
2018-05-17,Thursday,Long,10:30:00,10:30:00,10:30:00,0.5813953488372093,10:50:00,10:45:00,10:30:00,14:00:00,14:00:00,14:00:00,10:35:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,0.023255813953488372,0.4883720930232558,-1.4651162790697674,-0.16279069767441862,False,0.18604651162790697
2018-05-18,Friday,Short,10:30:00,10:30:00,10:30:00,0.21739130434782608,10:40:00,10:30:00,10:30:00,11:40:00,11:30:00,11:30:00,10:40:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,0.0,0.7391304347826086,-1.173913043478261,-0.6956521739130435,True,0.34782608695652173
2018-05-21,Monday,Long,10:30:00,10:30:00,10:30:00,1.6666666666666667,10:40:00,10:30:00,10:30:00,11:35:00,11:30:00,11:30:00,10:40:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,0.2,0.8666666666666667,-2.8666666666666667,-0.3333333333333333,False,0.5333333333333333
2018-05-22,Tuesday,Short,14:55:00,14:45:00,14:30:00,-0.64,15:50:00,15:45:00,15:30:00,15:00:00,15:00:00,15:00:00,15:00:00,15:00:00,15:00:00,11:25:00,11:15:00,11:00:00,0.32,2.04,0.32,-0.76,True,0.52
2018-05-23,Wednesday,Long,14:05:00,14:00:00,14:00:00,0.8571428571428571,15:55:00,15:45:00,15:30:00,14:35:00,14:30:00,14:30:00,14:35:00,14:30:00,14:30:00,10:50:00,10:45:00,10:30:00,0.17142857142857143,1.4857142857142858,0.17142857142857143,-1.2857142857142858,True,0.5428571428571428
2018-05-24,Thursday,Short,10:30:00,10:30:00,10:30:00,-0.835820895522388,11:00:00,11:00:00,11:00:00,15:20:00,15:15:00,15:00:00,10:40:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,-0.13432835820895522,0.44776119402985076,-0.9701492537313433,-0.029850746268656716,True,0.208955223880597
2018-05-25,Friday,Short,13:30:00,13:30:00,13:30:00,0.5428571428571428,14:45:00,14:45:00,14:30:00,15:55:00,15:45:00,15:30:00,14:30:00,14:30:00,14:30:00,10:30:00,10:30:00,10:30:00,-0.2571428571428571,0.37142857142857144,-0.5714285714285714,-1.1428571428571428,True,0.17142857142857143
2018-05-28,Monday,Long,10:35:00,10:30:00,10:30:00,0.45454545454545453,11:10:00,11:00:00,11:00:00,11:45:00,11:45:00,11:30:00,10:45:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.09090909090909091,1.0909090909090908,-1.0909090909090908,-0.2727272727272727,True,0.36363636363636365
2018-05-29,Tuesday,Short,11:35:00,11:30:00,11:30:00,0.6052631578947368,15:00:00,15:00:00,15:00:00,11:40:00,11:30:00,11:30:00,11:40:00,11:30:00,11:30:00,10:30:00,10:30:00,10:30:00,0.5,2.5526315789473686,0.5,-0.7894736842105263,True,0.5263157894736842
2018-05-30,Wednesday,Long,10:30:00,10:30:00,10:30:00,0.65,14:30:00,14:30:00,14:30:00,10:35:00,10:30:00,10:30:00,10:35:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,-0.2,4.3,-0.2,-0.35,True,0.2
2018-05-31,Thursday,Short,10:45:00,10:45:00,10:30:00,-0.7083333333333334,14:00:00,14:00:00,14:00:00,11:40:00,11:30:00,11:30:00,11:40:00,11:30:00,11:30:00,10:30:00,10:30:00,10:30:00,-1.625,2.1666666666666665,-1.625,-0.625,False,0.7083333333333334
2018-06-01,Friday,Long,12:30:00,12:30:00,12:30:00,0.8666666666666667,13:25:00,13:15:00,13:00:00,15:10:00,15:00:00,15:00:00,12:55:00,12:45:00,12:30:00,10:40:00,10:30:00,10:30:00,0.1,0.7666666666666667,-0.36666666666666664,-0.8333333333333334,True,0.36666666666666664
2018-06-04,Monday,,,,,,,,,,,,,,,,,,,,,,,
2018-06-05,Tuesday,Short,11:05:00,11:00:00,11:00:00,0.8823529411764706,11:45:00,11:45:00,11:30:00,14:50:00,14:45:00,14:30:00,11:15:00,11:15:00,11:00:00,10:30:00,10:30:00,10:30:00,0.0,1.8823529411764706,-0.8823529411764706,-1.2941176470588236,True,1.1764705882352942
2018-06-06,Wednesday,Long,11:20:00,11:15:00,11:00:00,-0.43333333333333335,15:55:00,15:45:00,15:30:00,11:25:00,11:15:00,11:00:00,11:25:00,11:15:00,11:00:00,10:45:00,10:45:00,10:30:00,0.16666666666666666,2.2,0.16666666666666666,-1.0666666666666667,True,0.2
2018-06-07,Thursday,Short,10:30:00,10:30:00,10:30:00,-0.6296296296296297,13:40:00,13:30:00,13:30:00,11:10:00,11:00:00,11:00:00,11:10:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,-0.6296296296296297,1.7407407407407407,-0.6296296296296297,-0.037037037037037035,True,0.37037037037037035
2018-06-08,Friday,Long,11:10:00,11:00:00,11:00:00,0.23809523809523808,15:50:00,15:45:00,15:30:00,11:30:00,11:30:00,11:30:00,11:30:00,11:30:00,11:30:00,10:40:00,10:30:00,10:30:00,-0.8095238095238095,1.8571428571428572,-0.8095238095238095,-1.1904761904761905,True,0.14285714285714285
2018-06-11,Monday,Long,11:40:00,11:30:00,11:30:00,0.6428571428571429,13:10:00,13:00:00,13:00:00,15:55:00,15:45:00,15:30:00,11:55:00,11:45:00,11:30:00,11:05:00,11:00:00,11:00:00,0.5714285714285714,1.8571428571428572,-0.8571428571428571,-1.0,True,0.8571428571428571
2018-06-12,Tuesday,Long,11:50:00,11:45:00,11:30:00,-1.0,12:00:00,12:00:00,12:00:00,15:00:00,15:00:00,15:00:00,11:55:00,11:45:00,11:30:00,11:15:00,11:15:00,11:00:00,0.38461538461538464,0.9230769230769231,-2.5384615384615383,-1.3846153846153846,False,0.6923076923076923
2018-06-13,Wednesday,Long,11:05:00,11:00:00,11:00:00,0.5555555555555556,11:30:00,11:30:00,11:30:00,15:55:00,15:45:00,15:30:00,11:10:00,11:00:00,11:00:00,10:45:00,10:45:00,10:30:00,-0.1111111111111111,0.8888888888888888,-6.777777777777778,-0.8888888888888888,False,0.4444444444444444
2018-06-14,Thursday,Short,10:55:00,10:45:00,10:30:00,0.2857142857142857,11:00:00,11:00:00,11:00:00,13:35:00,13:30:00,13:30:00,11:00:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,0.6666666666666666,1.2857142857142858,-0.6190476190476191,-0.8571428571428571,True,0.8095238095238095
2018-06-15,Friday,Short,10:30:00,10:30:00,10:30:00,-1.2222222222222223,10:35:00,10:30:00,10:30:00,14:30:00,14:30:00,14:30:00,10:35:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,0.8333333333333334,1.7777777777777777,-3.111111111111111,0.0,False,1.2777777777777777
2018-06-18,Monday,Long,10:35:00,10:30:00,10:30:00,0.07692307692307693,15:50:00,15:45:00,15:30:00,12:25:00,12:15:00,12:00:00,12:25:00,12:15:00,12:00:00,10:30:00,10:30:00,10:30:00,0.2692307692307692,1.5769230769230769,0.2692307692307692,-0.23076923076923078,True,0.5384615384615384
2018-06-19,Tuesday,Long,11:15:00,11:15:00,11:00:00,-0.3076923076923077,14:55:00,14:45:00,14:30:00,13:30:00,13:30:00,13:30:00,13:30:00,13:30:00,13:30:00,10:40:00,10:30:00,10:30:00,-0.3333333333333333,1.1794871794871795,-0.3333333333333333,-1.1538461538461537,True,0.2564102564102564
2018-06-20,Wednesday,Long,12:35:00,12:30:00,12:30:00,-0.9130434782608695,12:50:00,12:45:00,12:30:00,15:00:00,15:00:00,15:00:00,12:40:00,12:30:00,12:30:00,10:30:00,10:30:00,10:30:00,0.17391304347826086,0.6521739130434783,-0.782608695652174,-1.3043478260869565,True,0.2608695652173913
2018-06-21,Thursday,Short,15:30:00,15:30:00,15:30:00,-1.0483870967741935,15:45:00,15:45:00,15:30:00,15:55:00,15:45:00,15:30:00,15:45:00,15:45:00,15:30:00,11:50:00,11:45:00,11:30:00,0.0967741935483871,0.41935483870967744,-0.04838709677419355,-0.6451612903225806,True,0.3064516129032258
2018-06-22,Friday,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,Monday,Short,11:20:00,11:15:00,11:00:00,-0.776595744680851,14:50:00,14:45:00,14:30:00,15:40:00,15:30:00,15:30:00,13:45:00,13:45:00,13:30:00,10:45:00,10:45:00,10:30:00,0.0,0.9042553191489362,-0.13829787234042554,-0.4148936170212766,True,0.2765957446808511
2018-06-26,Tuesday,Long,13:05:00,13:00:00,13:00:00,-0.4,13:20:00,13:15:00,13:00:00,15:50:00,15:45:00,15:30:00,13:10:00,13:00:00,13:00:00,10:45:00,10:45:00,10:30:00,0.6,1.0333333333333334,-0.5666666666666667,-1.3666666666666667,True,0.6666666666666666
2018-06-27,Wednesday,Long,10:35:00,10:30:00,10:30:00,0.7755102040816326,10:40:00,10:30:00,10:30:00,15:55:00,15:45:00,15:30:00,10:40:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,0.10204081632653061,0.32653061224489793,-3.510204081632653,-0.20408163265306123,False,0.2857142857142857
2018-06-28,Thursday,Long,10:55:00,10:45:00,10:30:00,-0.1282051282051282,15:10:00,15:00:00,15:00:00,12:25:00,12:15:00,12:00:00,12:25:00,12:15:00,12:00:00,10:35:00,10:30:00,10:30:00,-0.5128205128205128,2.1538461538461537,-0.5128205128205128,-1.205128205128205,True,0.358974358974359
2018-06-29,Friday,Long,10:40:00,10:30:00,10:30:00,1.04,11:10:00,11:00:00,11:00:00,15:55:00,15:45:00,15:30:00,10:45:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.16,1.08,-2.92,-0.56,False,0.4
2018-07-02,Monday,Long,10:30:00,10:30:00,10:30:00,0.775,15:55:00,15:45:00,15:30:00,13:15:00,13:15:00,13:00:00,13:15:00,13:15:00,13:00:00,10:30:00,10:30:00,10:30:00,-0.85,1.6,-0.85,-0.2,True,0.075
2018-07-03,Tuesday,Short,10:50:00,10:45:00,10:30:00,-0.6153846153846154,12:55:00,12:45:00,12:30:00,11:35:00,11:30:00,11:30:00,11:35:00,11:30:00,11:30:00,10:30:00,10:30:00,10:30:00,0.23076923076923078,6.6923076923076925,0.23076923076923078,-0.8461538461538461,True,1.2307692307692308
2018-07-04,Wednesday,Long,12:35:00,12:30:00,12:30:00,-0.6,12:55:00,12:45:00,12:30:00,12:55:00,12:45:00,12:30:00,12:55:00,12:45:00,12:30:00,10:35:00,10:30:00,10:30:00,0.3,0.8,0.3,-1.1,True,0.6
2018-07-05,Thursday,Short,10:35:00,10:30:00,10:30:00,-1.0,10:55:00,10:45:00,10:30:00,15:50:00,15:45:00,15:30:00,10:45:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,-0.05,1.5,-3.0,-0.05,False,0.55
2018-07-06,Friday,Long,10:40:00,10:30:00,10:30:00,0.825,15:25:00,15:15:00,15:00:00,10:45:00,10:45:00,10:30:00,10:45:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.15,1.925,0.15,-0.225,True,0.3
2018-07-09,Monday,Long,10:55:00,10:45:00,10:30:00,0.5,15:55:00,15:45:00,15:30:00,11:30:00,11:30:00,11:30:00,11:30:00,11:30:00,11:30:00,10:30:00,10:30:00,10:30:00,0.3125,2.375,0.3125,-0.625,True,0.625
2018-07-10,Tuesday,Long,10:35:00,10:30:00,10:30:00,0.35,10:45:00,10:45:00,10:30:00,13:45:00,13:45:00,13:30:00,10:45:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.05,0.6,-1.25,-0.3,True,0.25
2018-07-11,Wednesday,Short,11:55:00,11:45:00,11:30:00,1.24,14:10:00,14:00:00,14:00:00,13:30:00,13:30:00,13:30:00,13:30:00,13:30:00,13:30:00,10:30:00,10:30:00,10:30:00,-0.44,1.24,-0.44,-1.24,True,0.64
2018-07-12,Thursday,Long,11:55:00,11:45:00,11:30:00,0.45714285714285713,15:55:00,15:45:00,15:30:00,12:40:00,12:30:00,12:30:00,12:40:00,12:30:00,12:30:00,10:55:00,10:45:00,10:30:00,-0.14285714285714285,0.8571428571428571,-0.14285714285714285,-0.6,True,0.3142857142857143
2018-07-13,Friday,Long,10:40:00,10:30:00,10:30:00,0.0,11:25:00,11:15:00,11:00:00,11:40:00,11:30:00,11:30:00,10:45:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.21739130434782608,1.0,-0.043478260869565216,-0.30434782608695654,True,0.43478260869565216
2018-07-16,Monday,Short,10:55:00,10:45:00,10:30:00,-0.6,11:00:00,11:00:00,11:00:00,13:20:00,13:15:00,13:00:00,11:00:00,11:00:00,11:00:00,10:35:00,10:30:00,10:30:00,-0.12,0.32,-1.0,-0.76,True,0.28
2018-07-17,Tuesday,Long,10:30:00,10:30:00,10:30:00,1.0344827586206897,15:40:00,15:30:00,15:30:00,10:40:00,10:30:00,10:30:00,10:40:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,0.06896551724137931,2.310344827586207,0.06896551724137931,-0.034482758620689655,True,0.2413793103448276
2018-07-18,Wednesday,Long,11:30:00,11:30:00,11:30:00,-0.4,15:55:00,15:45:00,15:30:00,13:50:00,13:45:00,13:30:00,13:50:00,13:45:00,13:30:00,10:35:00,10:30:00,10:30:00,-0.05,1.05,-0.05,-1.2,True,0.6
2018-07-19,Thursday,,,,,,,,,,,,,,,,,,,,,,,
2018-07-20,Friday,Long,10:35:00,10:30:00,10:30:00,0.7058823529411765,11:30:00,11:30:00,11:30:00,14:35:00,14:30:00,14:30:00,11:05:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,-0.4117647058823529,0.9411764705882353,-1.3529411764705883,-0.29411764705882354,False,0.35294117647058826
2018-07-23,Monday,Long,11:35:00,11:30:00,11:30:00,-0.3157894736842105,14:15:00,14:15:00,14:00:00,11:40:00,11:30:00,11:30:00,11:40:00,11:30:00,11:30:00,10:30:00,10:30:00,10:30:00,0.10526315789473684,1.4210526315789473,0.10526315789473684,-1.4210526315789473,True,0.3684210526315789
2018-07-24,Tuesday,Short,11:50:00,11:45:00,11:30:00,1.0769230769230769,14:05:00,14:00:00,14:00:00,12:10:00,12:00:00,12:00:00,12:10:00,12:00:00,12:00:00,10:30:00,10:30:00,10:30:00,-0.46153846153846156,1.8461538461538463,-0.46153846153846156,-1.1153846153846154,True,0.4230769230769231
2018-07-25,Wednesday,Long,11:55:00,11:45:00,11:30:00,0.65,15:50:00,15:45:00,15:30:00,12:05:00,12:00:00,12:00:00,12:05:00,12:00:00,12:00:00,11:10:00,11:00:00,11:00:00,0.05,4.85,0.05,-1.25,True,0.45
2018-07-26,Thursday,Long,11:05:00,11:00:00,11:00:00,0.4,12:00:00,12:00:00,12:00:00,15:20:00,15:15:00,15:00:00,11:35:00,11:30:00,11:30:00,10:30:00,10:30:00,10:30:00,-0.4,1.2,-1.5333333333333334,-1.0,True,0.6666666666666666
2018-07-27,Friday,Short,10:45:00,10:45:00,10:30:00,-1.1153846153846154,13:00:00,13:00:00,13:00:00,11:00:00,11:00:00,11:00:00,11:00:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,0.11538461538461539,4.0,0.11538461538461539,-0.4230769230769231,True,0.5384615384615384
2018-07-30,Monday,Short,11:05:00,11:00:00,11:00:00,-0.5714285714285714,12:45:00,12:45:00,12:30:00,11:55:00,11:45:00,11:30:00,11:55:00,11:45:00,11:30:00,10:30:00,10:30:00,10:30:00,-0.047619047619047616,2.5238095238095237,-0.047619047619047616,-1.0,True,0.3333333333333333
2018-07-31,Tuesday,Long,11:45:00,11:45:00,11:30:00,-0.3548387096774194,12:25:00,12:15:00,12:00:00,15:50:00,15:45:00,15:30:00,11:50:00,11:45:00,11:30:00,10:30:00,10:30:00,10:30:00,0.3548387096774194,1.064516129032258,-0.41935483870967744,-0.9032258064516129,True,0.4838709677419355
2018-08-01,Wednesday,Long,10:35:00,10:30:00,10:30:00,1.0,10:45:00,10:45:00,10:30:00,14:10:00,14:00:00,14:00:00,10:40:00,10:30:00,10:30:00,10:35:00,10:30:00,10:30:00,-0.058823529411764705,0.47058823529411764,-4.294117647058823,-0.29411764705882354,False,0.23529411764705882
2018-08-02,Thursday,Long,10:35:00,10:30:00,10:30:00,1.0454545454545454,15:45:00,15:45:00,15:30:00,10:55:00,10:45:00,10:30:00,10:55:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,-0.4318181818181818,1.8181818181818181,-0.4318181818181818,-0.18181818181818182,True,0.2727272727272727
2018-08-03,Friday,Long,13:20:00,13:15:00,13:00:00,0.8076923076923077,15:55:00,15:45:00,15:30:00,13:30:00,13:30:00,13:30:00,13:30:00,13:30:00,13:30:00,12:00:00,12:00:00,12:00:00,-0.038461538461538464,0.9615384615384616,-0.038461538461538464,-0.8846153846153846,True,0.23076923076923078
2018-08-06,Monday,Long,11:10:00,11:00:00,11:00:00,0.18181818181818182,13:15:00,13:15:00,13:00:00,11:15:00,11:15:00,11:00:00,11:15:00,11:15:00,11:00:00,10:30:00,10:30:00,10:30:00,-0.22727272727272727,1.9090909090909092,-0.22727272727272727,-0.6363636363636364,True,0.22727272727272727
2018-08-07,Tuesday,Long,10:35:00,10:30:00,10:30:00,0.8571428571428571,10:40:00,10:30:00,10:30:00,15:50:00,15:45:00,15:30:00,10:40:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,-0.23809523809523808,0.3333333333333333,-0.7142857142857143,-0.19047619047619047,True,0.42857142857142855
2018-08-08,Wednesday,Long,10:55:00,10:45:00,10:30:00,-0.5384615384615384,15:30:00,15:30:00,15:30:00,12:25:00,12:15:00,12:00:00,12:25:00,12:15:00,12:00:00,10:35:00,10:30:00,10:30:00,-0.6153846153846154,1.5384615384615385,-0.6153846153846154,-1.3846153846153846,True,0.6153846153846154
2018-08-09,Thursday,Long,10:40:00,10:30:00,10:30:00,0.8125,10:45:00,10:45:00,10:30:00,15:50:00,15:45:00,15:30:00,10:45:00,10:45:00,10:30:00,10:35:00,10:30:00,10:30:00,0.1875,0.375,-2.25,-0.125,False,0.375
2018-08-10,Friday,Long,11:20:00,11:15:00,11:00:00,-0.16666666666666666,11:35:00,11:30:00,11:30:00,15:00:00,15:00:00,15:00:00,11:25:00,11:15:00,11:00:00,10:45:00,10:45:00,10:30:00,-0.1,0.3333333333333333,-1.9333333333333333,-0.9,False,0.16666666666666666
2018-08-13,Monday,Short,11:15:00,11:15:00,11:00:00,0.6785714285714286,13:00:00,13:00:00,13:00:00,11:20:00,11:15:00,11:00:00,11:20:00,11:15:00,11:00:00,10:30:00,10:30:00,10:30:00,0.17857142857142858,2.3214285714285716,0.17857142857142858,-1.0357142857142858,True,0.39285714285714285
2018-08-14,Tuesday,Long,10:35:00,10:30:00,10:30:00,0.5,14:00:00,14:00:00,14:00:00,10:40:00,10:30:00,10:30:00,10:40:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,0.21428571428571427,1.2857142857142858,0.21428571428571427,-0.10714285714285714,True,0.39285714285714285
2018-08-15,Wednesday,Short,10:50:00,10:45:00,10:30:00,-0.9620253164556962,10:55:00,10:45:00,10:30:00,15:45:00,15:45:00,15:30:00,10:55:00,10:45:00,10:30:00,10:35:00,10:30:00,10:30:00,0.0,0.16455696202531644,-0.8354430379746836,-0.27848101265822783,True,0.11392405063291139
2018-08-16,Thursday,Long,10:30:00,10:30:00,10:30:00,1.1176470588235294,12:10:00,12:00:00,12:00:00,15:50:00,15:45:00,15:30:00,10:55:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,-0.058823529411764705,2.823529411764706,-0.29411764705882354,-0.11764705882352941,True,0.4117647058823529
2018-08-17,Friday,Long,11:40:00,11:30:00,11:30:00,-0.45454545454545453,14:55:00,14:45:00,14:30:00,13:25:00,13:15:00,13:00:00,13:25:00,13:15:00,13:00:00,10:30:00,10:30:00,10:30:00,-0.30303030303030304,1.606060606060606,-0.30303030303030304,-0.9696969696969697,True,0.21212121212121213
2018-08-20,Monday,Short,10:50:00,10:45:00,10:30:00,-0.25,10:55:00,10:45:00,10:30:00,15:40:00,15:30:00,15:30:00,10:55:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.1,0.35,-1.5,-0.55,False,0.2
2018-08-21,Tuesday,Long,11:50:00,11:45:00,11:30:00,1.1333333333333333,12:50:00,12:45:00,12:30:00,15:50:00,15:45:00,15:30:00,11:55:00,11:45:00,11:30:00,11:20:00,11:15:00,11:00:00,0.0,1.2,-2.0,-1.5333333333333334,True,0.3333333333333333
2018-08-22,Wednesday,Long,10:45:00,10:45:00,10:30:00,-0.3,11:40:00,11:30:00,11:30:00,14:25:00,14:15:00,14:00:00,10:55:00,10:45:00,10:30:00,10:30:00,10:30:00,10:30:00,0.2,1.1,-0.45,-0.95,True,0.6
2018-08-23,Thursday,Short,11:15:00,11:15:00,11:00:00,1.2333333333333334,11:40:00,11:30:00,11:30:00,12:40:00,12:30:00,12:30:00,11:25:00,11:15:00,11:00:00,10:30:00,10:30:00,10:30:00,0.3,0.9,-0.03333333333333333,-1.1,True,0.8
2018-08-24,Friday,Long,10:30:00,10:30:00,10:30:00,1.0833333333333333,13:05:00,13:00:00,13:00:00,10:35:00,10:30:00,10:30:00,10:35:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,0.6666666666666666,3.0833333333333335,0.6666666666666666,-0.08333333333333333,True,0.75
2018-08-27,Monday,Long,11:55:00,11:45:00,11:30:00,0.9393939393939394,12:40:00,12:30:00,12:30:00,15:15:00,15:15:00,15:00:00,12:05:00,12:00:00,12:00:00,10:35:00,10:30:00,10:30:00,-0.030303030303030304,0.2727272727272727,-0.24242424242424243,-0.6060606060606061,True,0.24242424242424243
2018-08-28,Tuesday,Short,10:45:00,10:45:00,10:30:00,-0.6818181818181818,12:00:00,12:00:00,12:00:00,11:10:00,11:00:00,11:00:00,11:10:00,11:00:00,11:00:00,10:35:00,10:30:00,10:30:00,-0.5,0.8181818181818182,-0.5,-0.3181818181818182,True,0.36363636363636365
2018-08-29,Wednesday,Long,10:35:00,10:30:00,10:30:00,0.6521739130434783,15:35:00,15:30:00,15:30:00,10:40:00,10:30:00,10:30:00,10:40:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,0.08695652173913043,2.0869565217391304,0.08695652173913043,-0.08695652173913043,True,0.21739130434782608
2018-08-30,Thursday,Long,10:30:00,10:30:00,10:30:00,0.21428571428571427,10:35:00,10:30:00,10:30:00,15:00:00,15:00:00,15:00:00,10:35:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,0.0,0.42857142857142855,-4.571428571428571,-0.9285714285714286,False,0.21428571428571427
2018-08-31,Friday,Short,11:45:00,11:45:00,11:30:00,0.78125,12:30:00,12:30:00,12:30:00,15:55:00,15:45:00,15:30:00,11:50:00,11:45:00,11:30:00,11:00:00,11:00:00,11:00:00,0.0625,0.875,-0.625,-0.84375,True,0.34375
2018-09-03,Monday,Long,10:30:00,10:30:00,10:30:00,0.0,11:40:00,11:30:00,11:30:00,11:25:00,11:15:00,11:00:00,11:25:00,11:15:00,11:00:00,10:30:00,10:30:00,10:30:00,-1.1428571428571428,0.8571428571428571,-1.1428571428571428,-0.5714285714285714,True,0.2857142857142857
2018-09-04,Tuesday,Long,10:50:00,10:45:00,10:30:00,-0.16666666666666666,10:55:00,10:45:00,10:30:00,12:20:00,12:15:00,12:00:00,10:55:00,10:45:00,10:30:00,10:35:00,10:30:00,10:30:00,0.14285714285714285,0.30952380952380953,-1.1666666666666667,-0.38095238095238093,False,0.2619047619047619
2018-09-05,Wednesday,,,,,,,,,,,,,,,,,,,,,,,
2018-09-06,Thursday,Short,10:45:00,10:45:00,10:30:00,-0.45454545454545453,13:00:00,13:00:00,13:00:00,15:10:00,15:00:00,15:00:00,11:55:00,11:45:00,11:30:00,10:30:00,10:30:00,10:30:00,0.29545454545454547,1.25,-0.25,-0.2727272727272727,True,0.8409090909090909
2018-09-07,Friday,Long,10:50:00,10:45:00,10:30:00,0.8913043478260869,11:40:00,11:30:00,11:30:00,12:40:00,12:30:00,12:30:00,11:05:00,11:00:00,11:00:00,10:35:00,10:30:00,10:30:00,-0.15217391304347827,0.3695652173913043,-1.1956521739130435,-0.34782608695652173,True,0.15217391304347827
2018-09-10,Monday,Short,12:25:00,12:15:00,12:00:00,-0.5666666666666667,12:40:00,12:30:00,12:30:00,15:05:00,15:00:00,15:00:00,12:30:00,12:30:00,12:30:00,11:20:00,11:15:00,11:00:00,0.03333333333333333,0.4,-0.4666666666666667,-0.6666666666666666,True,0.3333333333333333
2018-09-11,Tuesday,Long,11:00:00,11:00:00,11:00:00,0.8043478260869565,12:05:00,12:00:00,12:00:00,11:15:00,11:15:00,11:00:00,11:15:00,11:15:00,11:00:00,10:45:00,10:45:00,10:30:00,-0.021739130434782608,1.0869565217391304,-0.021739130434782608,-0.34782608695652173,True,0.15217391304347827
2018-09-12,Wednesday,Short,10:30:00,10:30:00,10:30:00,-0.59375,10:35:00,10:30:00,10:30:00,11:30:00,11:30:00,11:30:00,10:35:00,10:30:00,10:30:00,10:30:00,10:30:00,10:30:00,-0.09375,0.375,-1.59375,-0.15625,False,0.3125
2018-09-13,Thursday,Short,11:00:00,11:00:00,11:00:00,0.2692307692307692,11:30:00,11:30:00,11:30:00,12:00:00,12:00:00,12:00:00,11:10:00,11:00:00,11:00:00,10:30:00,10:30:00,10:30:00,-0.34615384615384615,0.46153846153846156,-1.0384615384615385,-0.46153846153846156,True,0.4230769230769231
2018-09-14,Friday,Short,12:15:00,12:15:00,12:00:00,-0.42857142857142855,13:05:00,13:00:00,13:00:00,15:50:00,15:45:00,15:30:00,12:20:00,12:15:00,12:00:00,11:50:00,11:45:00,11:30:00,0.047619047619047616,1.0,-1.0476190476190477,-1.380952380952381,True,0.3333333333333333
2018-09-17,Monday,Short,10:45:00,10:45:00,10:30:00,-1.4166666666666667,15:40:00,15:30:00,15:30:00,12:20:00,12:15:00,12:00:00,12:20:00,12:15:00,12:00:00,10:40:00,10:30:00,10:30:00,-0.25,4.166666666666667,-0.25,-0.3333333333333333,True,0.9166666666666666
